ID,holiday,heat,rainfall,flakes,cloud,atmosphere,pa,statement,dt,vol
3650,None,260.89,0,0,75, Fog,100807.637,low clouds and high wind,16-02-2013 02:00,370.4544572
3651,None,260.32,0,0,75, Fog,100741.811,low clouds and high wind,16-02-2013 03:00,313.5909519
3652,None,259.52,0,0,75, Fog,100674.698,low clouds and high wind,16-02-2013 04:00,372.8869072
3653,None,258.97,0,0,75, Fog,100064.521,low clouds and high wind,16-02-2013 05:00,819.4325156
3654,None,257.91,0,0,40, Fog,100889.817,dispersed clounds and rain,16-02-2013 07:00,1993.776309
3655,None,258.2,0,0,40,Squall,100357.82,clear sky,16-02-2013 08:00,2853.350638
3656,None,259.75,0,0,20, Fog,100509,bit cloudy,16-02-2013 09:00,4163.919503
3657,None,260.95,0,0,20, Fog,100748.857,bit snow,16-02-2013 10:00,4066.138518
3658,None,262.16,0,0,40, Fog,100209.853,dispersed clounds and rain,16-02-2013 11:00,4473.383224
3659,None,263.37,0,0,20, Fog,100038.236,bit cloudy,16-02-2013 12:00,4538.037126
3660,None,264.17,0,0,20, Fog,101244.686,bit cloudy,16-02-2013 13:00,5084.951797
3661,None,265.5937157,0,0,1,Fog ,100387.715,clear sky,16-02-2013 14:00,4899.422315
3662,None,264.76,0,0,1,Fog ,100906.756,clear sky,16-02-2013 15:00,4996.781732
3663,None,264.7,0,0,1,Fog ,100924,clear sky,16-02-2013 16:00,5062.168682
3664,None,264.08,0,0,1,Fog ,101015.273,clear sky,16-02-2013 17:00,4421.470915
3665,None,262.08,0,0,1,Fog,101050.709,highly raining,16-02-2013 18:00,4473.139054
3666,None,261.76,0,0,1,Fog ,100470.73,clear sky,16-02-2013 19:00,3526.533003
3667,None,260.74,0,0,1,Fog ,100177.797,clear sky,16-02-2013 20:00,2890.310246
3668,None,259.9,0,0,1,Fog ,100169.331,clear sky,16-02-2013 21:00,2860.590399
3669,None,258.89,0,0,1,Fog ,100274.784,clear sky,16-02-2013 22:00,2575.211495
3670,None,258.1,0,0,1,Fog ,101061.129,clear sky,16-02-2013 23:00,1910.171252
3671,None,256.54,0,0,1,Fog ,100592.885,clear sky,17-02-2013 01:00,785.3630876
3672,None,256.66,0,0,75, Calm,100014.81,mist,17-02-2013 02:00,510.2415022
3673,None,256.84,0,0,40,Snow,101179.446,heavy snow,17-02-2013 04:00,446.3746109
3674,None,256.71,0,0,90,Snow,100999.461,heavy snow,17-02-2013 05:00,354.856767
3675,None,256.8,0,0,90,Haze,100215.158,bit snow,17-02-2013 07:00,1077.18092
3676,None,256.8,0,0,90,Snow,101315.971,heavy snow,17-02-2013 07:00,1086.839771
3677,None,257.14,0,0,20,Snow,100757.429,sleet,17-02-2013 08:00,1509.007913
3678,None,257.14,0,0,20,Fog,100153.01,low visiblity fog,17-02-2013 08:00,1590.250324
3679,None,257.14,0,0,20,Snow,100688.881,heavy snow,17-02-2013 08:00,1778.541714
3680,None,260.29,0,0,75,Haze,101258.478,haze,17-02-2013 10:00,3338.050758
3681,None,260.29,0,0,75, Calm,100639.425,mist,17-02-2013 10:00,3239.586635
3682,None,260.29,0,0,75,Snow,100858.838,heavy snow,17-02-2013 10:00,3416.163131
3683,None,261.29,0,0,75,Haze,100547.102,haze,17-02-2013 11:00,3454.161734
3684,None,261.29,0,0,75,Snow,101254.335,heavy snow,17-02-2013 11:00,3748.392355
3685,None,262.66,0,0,40,Snow,100601.435,heavy snow,17-02-2013 12:00,4330.180309
3686,None,264.09,0,0,20, Fog,100647.253,bit cloudy,17-02-2013 13:00,4320.960515
3687,None,264.76,0,0,20, Fog,101105.856,bit cloudy,17-02-2013 14:00,4404.482905
3688,None,265.53,0,0,1,Fog ,100945.01,clear sky,17-02-2013 15:00,4270.238476
3689,None,265.25,0,0,20, Fog,101000.381,bit cloudy,17-02-2013 16:00,4187.608946
3690,None,264.49,0,0,20, Fog,100566.304,bit cloudy,17-02-2013 17:00,3864.749018
3691,None,262.45,0,0,20,Fog,100434.217,drizzle,17-02-2013 18:00,3652.964153
3692,None,260.51,0,0,20, Fog,101033.163,bit cloudy,17-02-2013 19:00,3953.261289
3693,None,260.07,0,0,1,Fog ,100432.698,clear sky,17-02-2013 20:00,3416.539747
3694,None,259.14,0,0,1,Fog ,100644.52,clear sky,17-02-2013 21:00,2250.488212
3695,None,260.1117856,0,0,20, Fog,100170.186,bit cloudy,17-02-2013 22:00,1679.991765
3696,None,258.91,0,0,20, Fog,100621.099,bit cloudy,17-02-2013 23:00,874.8131498
3697,Washingtons Birthday,258.96,0,0,20, Fog,100338.558,bit cloudy,18-02-2013 00:00,414.9558276
3698,None,259.55,0,0,20, Fog,100259.955,bit cloudy,18-02-2013 01:00,337.4960256
3699,None,260.17,0,0,90, Fog,100765.778,clouds over head and dispersed sunny,18-02-2013 02:00,305.0739102
3700,None,260.61,0,0,40, Calm,100207.727,mist,18-02-2013 03:00,298.7417107
3701,None,259.9147827,0,0,75, Fog,100349.309,low clouds and high wind,18-02-2013 04:00,803.6763324
3702,None,260.75,0,0,1,Fog ,100780.956,clear sky,18-02-2013 05:00,2274.962739
3703,None,260.88,0,0,1,Fog ,101267.736,clear sky,18-02-2013 06:00,4638.852844
3704,None,261.12,0,0,20, Fog,100300.739,bit cloudy,18-02-2013 07:00,5651.943719
3705,None,262.21,0,0,75, Fog,100036.999,low clouds and high wind,18-02-2013 08:00,4807.078506
3706,None,264.41,0,0,40, Calm,100982.514,thunderstorm with drizzle,18-02-2013 09:00,4274.35604
3707,None,268.12362,0,0,40, Fog,101171.848,dispersed clounds and rain,18-02-2013 10:00,4006.188284
3708,None,267.9134172,0,0,75, Fog,101269.68,low clouds and high wind,18-02-2013 11:00,4675.862994
3709,None,270.45,0,0,75,Fog,101050.051,low visiblity fog,18-02-2013 12:00,4782.263831
3710,None,271.26,0,0,75, Fog,101286.349,low clouds and high wind,18-02-2013 13:00,4865.911306
3711,None,272.14,0,0,75, Fog,100937.725,low clouds and high wind,18-02-2013 14:00,4823.684027
3712,None,272.33,0,0,90, Fog,100807.637,clouds over head and dispersed sunny,18-02-2013 15:00,5095.731011
3713,None,272.48,0,0,75, Fog,101073.074,low clouds and high wind,18-02-2013 16:00,5573.258483
3714,None,271.0464676,0,0,90, Fog,100168.42,clouds over head and dispersed sunny,18-02-2013 17:00,5014.261894
3715,None,271.84,0,0,90, Fog,101050.545,clouds over head and dispersed sunny,18-02-2013 18:00,3740.724331
3716,None,271.57,0,0,90, Fog,100945.61,clouds over head and dispersed sunny,18-02-2013 19:00,2994.30101
3717,None,271.43,0,0,90, Fog,100139.24,clouds over head and dispersed sunny,18-02-2013 20:00,2368.529609
3718,None,271.25,0,0,90, Sprinkle,100887.037,lightning and thunderstrom,18-02-2013 21:00,2192.913675
3719,None,271.34,0,0,90, Fog,100130.776,clouds over head and dispersed sunny,18-02-2013 22:00,1537.471288
3720,None,271.47,0,0,1,Fog ,100437.941,clear sky,18-02-2013 23:00,1081.881456
3721,None,271.34,0,0,75,Snow,100808.911,heavy intensity rain,19-02-2013 00:00,630.9539711
3722,None,271.07,0,0,75, Fog,101132.729,low clouds and high wind,19-02-2013 01:00,338.4757661
3723,None,271.25,0,0,75, Fog,100004.782,low clouds and high wind,19-02-2013 02:00,86.6554546
3724,None,271.41,0,0,90, Fog,100495.918,clouds over head and dispersed sunny,19-02-2013 04:00,705.6057664
3725,None,271.35,0,0,90, Fog,100778.697,clouds over head and dispersed sunny,19-02-2013 05:00,2801.766732
3726,None,271.23,0,0,90, Fog,100963.891,clouds over head and dispersed sunny,19-02-2013 06:00,5586.717442
3727,None,270.99,0,0,90, Fog,100462.398,clouds over head and dispersed sunny,19-02-2013 07:00,7178.672109
3728,None,271.63,0,0,90,Haze,100515.457,haze,19-02-2013 08:00,6012.83178
3729,None,273.17,0,0,90,Haze,100621.665,haze,19-02-2013 10:00,4503.905172
3730,None,273.17,0,0,90, Calm,100972.199,mist,19-02-2013 10:00,4104.066685
3731,None,272.49,0,0,90, Calm,101014.395,mist,19-02-2013 11:00,4870.186249
3732,None,272.49,0,0,90,Haze,101072.373,haze,19-02-2013 11:00,4453.15088
3733,None,269.77,0,0,90, Fog,100857.244,bit snow,19-02-2013 13:00,4932.421403
3734,None,268.33,0,0,90, Fog,100820.421,clouds over head and dispersed sunny,19-02-2013 14:00,4935.476955
3735,None,265.84,0,0,90, Fog,100788.13,clouds over head and dispersed sunny,19-02-2013 16:00,6430.969522
3736,None,264.7,0,0,90,Smoke,100337.625,lightning and thunderstrom,19-02-2013 17:00,6296.984768
3737,None,262.6,0,0,90,Snow,101029.694,heavy snow,19-02-2013 19:00,3209.415137
3738,None,261.95,0,0,90,Snow,100544.435,heavy snow,19-02-2013 20:00,2785.332472
3739,None,261.02,0,0,90, Fog,100031.511,thunderstorm,19-02-2013 21:00,2469.90148
3740,None,261.02,0,0,90, Calm,100387.346,mist,19-02-2013 21:00,2295.407453
3741,None,260.51,0,0,90,Snow,100679.082,heavy snow,19-02-2013 22:00,1661.702765
3742,None,259.29,0,0,90,Snow,100739.701,heavy snow,20-02-2013 01:00,205.4003167
3743,None,258.89,0,0,75,Snow,101260,heavy snow,20-02-2013 02:00,397.8594571
3744,None,258.07,0,0,75,Snow,100612.161,heavy snow,20-02-2013 04:00,655.7478612
3745,None,257.83,0,0,75,Haze,101244.617,haze,20-02-2013 05:00,2398.226655
3746,None,256.5,0,0,75, Fog,100764.217,low clouds and high wind,20-02-2013 07:00,5948.344747
3747,None,256.3,0,0,75,Haze,100829.166,low visiblity fog,20-02-2013 08:00,6097.746393
3748,None,257.4,0,0,40,Haze,100616.445,haze,20-02-2013 10:00,4224.403305
3749,None,258.06,0,0,40,Haze,100663.263,haze,20-02-2013 11:00,4692.835159
3750,None,259.21,0,0,1,Fog ,100627.886,clear sky,20-02-2013 13:00,4779.912395
3751,None,259.44,0,0,1,Fog ,100326.553,clear sky,20-02-2013 14:00,5129.500842
3752,None,259.24,0,0,1,Fog ,100781.052,clear sky,20-02-2013 16:00,6885.839826
3753,None,258.95,0,0,1,Fog ,100677.453,clear sky,20-02-2013 17:00,6264.908523
3754,None,257.41,0,0,1,Fog ,100547.176,clear sky,20-02-2013 19:00,3428.274619
3755,None,257.06,0,0,1,Fog ,100947.952,clear sky,20-02-2013 20:00,2965.19341
3756,None,256,0,0,1,Fog ,100256.355,clear sky,20-02-2013 22:00,1653.399231
3757,None,255.38,0,0,1,Fog ,100185.462,clear sky,20-02-2013 23:00,1178.764009
3758,None,254.45,0,0,1,Fog ,100190.894,clear sky,21-02-2013 01:00,214.0381083
3759,None,255.0525558,0,0,1,Fog ,100954.798,clear sky,21-02-2013 02:00,337.547444
3760,None,253.08,0,0,1,Fog ,100088.443,clear sky,21-02-2013 04:00,707.2101606
3761,None,252.49,0,0,1,Fog ,100136.455,clear sky,21-02-2013 05:00,2649.808658
3762,None,252.21,0,0,1,Fog ,100193.657,clear sky,21-02-2013 06:00,5572.936698
3763,None,251.2120359,0,0,1,Fog ,100792.906,clear sky,21-02-2013 07:00,6826.039025
3764,None,252.97,0,0,1,Haze,100969.152,dispersed clounds and rain,21-02-2013 08:00,6444.936173
3765,None,260.4027653,0,0,20,Snow,100895.965,heavy snow,21-02-2013 11:00,4482.118426
3766,None,260.22,0,0,20, Fog,101158.71,bit cloudy,21-02-2013 12:00,5193.409848
3767,None,260.0052036,0,0,1,Fog ,100438.59,clear sky,21-02-2013 13:00,5478.446149
3768,None,262.02,0,0,57, Fog,100805.104,low clouds and high wind,21-02-2013 14:00,5460.58068
3769,None,264.1,0,0,57, Fog,100248.207,low clouds and high wind,21-02-2013 15:00,5910.030266
3770,None,263.7,0,0,1,Fog ,101127.434,clear sky,21-02-2013 16:00,6680.256809
3771,None,263.51,0,0,90, Fog,100107.479,clouds over head and dispersed sunny,21-02-2013 17:00,6231.138429
3772,None,262.95,0,0,90, Fog,100384.11,clouds over head and dispersed sunny,21-02-2013 18:00,4512.895178
3773,None,262.2,0,0,90, Fog,100407.991,heavy intensity drizzle,21-02-2013 19:00,3486.154756
3774,None,260.8077019,0,0,90, Fog,101189.816,clouds over head and dispersed sunny,21-02-2013 20:00,2922.190814
3775,None,260.55,0,0,90,Fog ,101117.261,mist,21-02-2013 21:00,2695.854301
3776,None,259.95,0,0,90, Fog,100665.601,clouds over head and dispersed sunny,21-02-2013 22:00,2028.292743
3777,None,259.62,0,0,1,Fog ,100953.474,clear sky,21-02-2013 23:00,1270.572532
3778,None,259.06,0,0,81, Fog,100142.657,low clouds and high wind,22-02-2013 00:00,561.6205721
3779,None,258.1141062,0,0,75, Fog,100283.594,low clouds and high wind,22-02-2013 01:00,532.0375684
3780,None,257.63,0,0,75, Fog,100244.632,low clouds and high wind,22-02-2013 02:00,471.5455638
3781,None,258.18,0,0,75, Fog,100211.303,low clouds and high wind,22-02-2013 03:00,475.5135655
3782,None,257.73,0,0,1,Fog ,100108.938,clear sky,22-02-2013 04:00,914.5320617
3783,None,255.8106224,0,0,70, Fog,101032.659,low clouds and high wind,22-02-2013 05:00,2407.037662
3784,None,258.27,0,0,1,Snow,100458.479,sleet,22-02-2013 06:00,3999.466934
3785,None,258.13,0,0,40, Fog,101227.093,dispersed clounds and rain,22-02-2013 07:00,3702.042194
3786,None,258.12,0,0,75,Snow,100526.057,heavy snow,22-02-2013 08:00,3400.058498
3787,None,260.19,0,0,75, Fog,100513.382,low clouds and high wind,22-02-2013 09:00,3917.175998
3788,None,262.06,0,0,75, Fog,100343.188,low clouds and high wind,22-02-2013 10:00,3837.586592
3789,None,263.69,0,0,75, Fog,100251.76,low clouds and high wind,22-02-2013 11:00,3411.132851
3790,None,265.24,0,0,75, Fog,101138.334,low clouds and high wind,22-02-2013 12:00,4076.760548
3791,None,266.07,0,0,75, Fog,100942.858,low clouds and high wind,22-02-2013 13:00,4629.487225
3792,None,266.69,0,0,90, Fog,101066.128,clouds over head and dispersed sunny,22-02-2013 14:00,4751.291568
3793,None,266.69,0,0,90, Fog,100377.569,clouds over head and dispersed sunny,22-02-2013 15:00,5294.095282
3794,None,266.83,0,0,90, Fog,100783.621,clouds over head and dispersed sunny,22-02-2013 16:00,5688.218883
3795,None,266.95,0,0,90, Fog,101072.975,clouds over head and dispersed sunny,22-02-2013 17:00,5565.815929
3796,None,266.9,0,0,90, Fog,100970.164,clouds over head and dispersed sunny,22-02-2013 18:00,4256.978523
3797,None,266.0465556,0,0,90, Fog,101241.105,clouds over head and dispersed sunny,22-02-2013 19:00,3445.530816
3798,None,266.99,0,0,90, Fog,100650.81,clouds over head and dispersed sunny,22-02-2013 20:00,2935.412477
3799,None,267.1509106,0,0,90, Fog,101314.535,clouds over head and dispersed sunny,22-02-2013 21:00,2517.906514
3800,None,267.16,0,0,90, Fog,101031.403,clouds over head and dispersed sunny,22-02-2013 22:00,2044.853529
3801,None,267.08,0,0,90, Fog,100296.5,clouds over head and dispersed sunny,22-02-2013 23:00,1697.88838
3802,None,266.99,0,0,90,Snow,100907.748,heavy snow,23-02-2013 00:00,1179.128053
3803,None,266.94,0,0,90,Snow,100518.547,heavy snow,23-02-2013 01:00,828.0975062
3804,None,266.84,0,0,90,Snow,100025.791,heavy snow,23-02-2013 02:00,633.7110764
3805,None,266.84,0,0,90,Percipitation ,101261.358,thunderstorm with drizzle,23-02-2013 02:00,681.606049
3806,None,266.42,0,0,90,Snow,100253.041,heavy snow,23-02-2013 03:00,406.7934545
3807,None,266.42,0,0,90, Calm,100330.278,mist,23-02-2013 03:00,441.4694267
3808,None,266.42,0,0,90,Snow,100980.527,snow,23-02-2013 03:00,494.1422382
3809,None,266.37,0,0,90,Snow,100068.306,heavy snow,23-02-2013 04:00,281.3416635
3810,None,266.37,0,0,90, Calm,100666.209,mist,23-02-2013 04:00,503.0438439
3811,None,266.37,0,0,90, Calm,100054.544,thunderstorm with light rain,23-02-2013 04:00,413.3126689
3812,None,266.37,0,0,90, Fog,100921.15,moderate rain,23-02-2013 04:00,252.7108127
3813,None,266.63,0,0,90,Snow,101283.558,heavy snow,23-02-2013 05:00,823.7640243
3814,None,266.63,0,0,90, Calm,100609.066,mist,23-02-2013 05:00,482.9320936
3815,None,265.8407756,0,0,90,Thunderstorm,101099.688,bit cloudy,23-02-2013 05:00,832.4388933
3816,None,266.63,0,0,90,Snow,100711.311,heavy snow,23-02-2013 06:00,1014.62974
3817,None,266.63,0,0,90, Calm,100228.236,mist,23-02-2013 06:00,1285.658575
3818,None,266.63,0,0,90, Sprinkle,100685.811,moderate rain,23-02-2013 07:00,2121.679478
3819,None,266.63,0,0,90, Calm,100090.126,mist,23-02-2013 07:00,2012.101275
3820,None,266.63,0,0,90,Snow,100969.152,heavy snow,23-02-2013 08:00,3104.587955
3821,None,266.63,0,0,90,Squall,100201.481,proximity thunderstorm,23-02-2013 08:00,3112.624719
3822,None,266.63,0,0,90,Snow,100869.456,snow,23-02-2013 08:00,2783.796401
3823,None,266.63,0,0,90,Fog,101134.111,low visiblity fog,23-02-2013 08:00,3083.709646
3824,None,267.23,0,0,90,Snow,100688.881,heavy snow,23-02-2013 09:00,3846.630434
3825,None,267.23,0,0,90, Calm,101280.629,mist,23-02-2013 09:00,3355.386888
3826,None,268.07,0,0,90,Snow,100625.175,heavy snow,23-02-2013 10:00,3787.528004
3827,None,268.07,0,0,90, Calm,100583.264,mist,23-02-2013 10:00,3992.404845
3828,None,269.13,0,0,90,Snow,100633.348,heavy snow,23-02-2013 11:00,4345.884154
3829,None,269.74,0,0,90,Fog,100911.958,heavy snow,23-02-2013 12:00,4485.323777
3830,None,269.95,0,0,97, Fog,101262.75,clouds over head and dispersed sunny,23-02-2013 13:00,4322.19196
3831,None,270.36,0,0,90,Snow,101018.476,heavy snow,23-02-2013 14:00,4784.746194
3832,None,270.3,0,0,90,Snow,100180.608,heavy snow,23-02-2013 15:00,4481.060911
3833,None,270,0,0,90,Snow,100937.812,heavy snow,23-02-2013 16:00,4576.361292
3834,None,269.65,0,0,90,Snow,100381.187,heavy snow,23-02-2013 17:00,4700.633481
3835,None,269.31,0,0,90,Snow,100825.688,heavy snow,23-02-2013 18:00,4411.636961
3836,None,269.23,0,0,90,Snow,100494.401,heavy snow,23-02-2013 19:00,3394.179766
3837,None,268.76,0,0,90,Snow,101299.358,heavy snow,23-02-2013 20:00,2617.343996
3838,None,268.43,0,0,90,Snow,100058.008,heavy snow,23-02-2013 21:00,3020.340345
3839,None,268.01,0,0,90,Snow,100987.002,heavy snow,23-02-2013 22:00,2371.061022
3840,None,266.96,0,0,90,Snow,100241.751,heavy snow,23-02-2013 23:00,1905.001713
3841,None,266.8228539,0,0,90,Percipitation ,100728.011,SQUALLS,24-02-2013 00:00,925.9357206
3842,None,266.35,0,0,90,Snow,100563.287,heavy snow,24-02-2013 01:00,953.9771557
3843,None,266.74,0,0,90,Snow,101105.059,heavy snow,24-02-2013 02:00,548.0869776
3844,None,266.56,0,0,90,Fog,100372.106,lightning and rain,24-02-2013 03:00,173.8529506
3845,None,265.2800057,0,0,90,Snow,100847.565,heavy snow,24-02-2013 04:00,139.0289975
3846,None,266.81,0,0,90, Calm,100108.615,mist,24-02-2013 05:00,387.060518
3847,None,266.81,0,0,90,Snow,100794.296,heavy snow,24-02-2013 05:00,440.451779
3848,None,267.48987,0,0,90,Snow,100500.476,heavy snow,24-02-2013 06:00,893.2059683
3849,None,266.8,0,0,90, Calm,100351.616,mist,24-02-2013 06:00,704.8716055
3850,None,266.8,0,0,90,Snow,100990.419,heavy snow,24-02-2013 07:00,836.6952178
3851,None,266.8,0,0,90, Calm,100448.292,mist,24-02-2013 07:00,858.5638854
3852,None,267.12,0,0,90, Calm,100668.929,mist,24-02-2013 08:00,1583.743966
3853,None,267.12,0,0,90,Snow,101151.444,heavy snow,24-02-2013 08:00,1670.141227
3854,None,267.79,0,0,90, Calm,100889.677,mist,24-02-2013 09:00,2459.863571
3855,None,268.82,0,0,90, Calm,100817.384,thunderstorm with rain,24-02-2013 10:00,3286.44042
3856,None,270.03,0,0,90,Percipitation ,100177.027,proximity shower rain,24-02-2013 11:00,3325.727006
3857,None,270.03,0,0,90,Smoke,100245.984,thunderstorm with rain,24-02-2013 11:00,3612.577357
3858,None,271.01,0,0,90,Percipitation ,101157.484,high rain,24-02-2013 12:00,3699.835086
3859,None,271.44,0,0,90, Fog,101051.846,clouds over head and dispersed sunny,24-02-2013 13:00,4178.488086
3860,None,271.54,0,0,75, Fog,100394.672,low clouds and high wind,24-02-2013 14:00,4258.503698
3861,None,271.47,0,0,75, Fog,101088.39,low clouds and high wind,24-02-2013 15:00,4148.634758
3862,None,271.23,0,0,75, Fog,100203.818,low clouds and high wind,24-02-2013 16:00,4667.800402
3863,None,270.62,0,0,75, Fog,100915.05,low clouds and high wind,24-02-2013 17:00,3893.090241
3864,None,269.02,0,0,75, Fog,100533.643,low clouds and high wind,24-02-2013 18:00,3690.704328
3865,None,267.95,0,0,90, Fog,101005.201,clouds over head and dispersed sunny,24-02-2013 19:00,2803.211112
3866,None,267.49,0,0,90, Fog,101003.48,clouds over head and dispersed sunny,24-02-2013 20:00,2247.884324
3867,None,267.2,0,0,90, Calm,100111.339,mist,24-02-2013 21:00,2122.599437
3868,None,266.09,0,0,75, Calm,101261.473,mist,24-02-2013 22:00,1309.261782
3869,None,265.72,0,0,90, Fog,101313.031,clouds over head and dispersed sunny,24-02-2013 23:00,1178.540671
3870,None,264.4,0,0,90, Fog,100873.669,clouds over head and dispersed sunny,25-02-2013 00:00,646.6527833
3871,None,263.42,0,0,40,Haze,100210.324,haze,25-02-2013 01:00,272.6477867
3872,None,263.10003,0,0,40, Calm,101227.954,mist,25-02-2013 01:00,401.9545488
3873,None,262.5,0,0,75, Fog,100713.119,"cold, rain and snow",25-02-2013 02:00,119.6721651
3874,None,262.43,0,0,90, Calm,101200.99,mist,25-02-2013 03:00,95.78328712
3875,None,262.7038717,0,0,90,Fog,100106.743,low visiblity fog,25-02-2013 03:00,375.0296714
3876,None,261.73,0,0,90, Calm,101183.853,mist,25-02-2013 04:00,675.3433664
3877,None,261.44,0,0,40, Calm,100027.257,mist,25-02-2013 05:00,2540.151594
3878,None,261.44,0,0,40,Thunderstorm,101109.945,heavy intensity drizzle,25-02-2013 05:00,2308.048609
3879,None,261.44,0,0,40,Fog,100639.425,low visiblity fog,25-02-2013 05:00,2466.440448
3880,None,261.44,0,0,40,Snow,100671.761,heavy snow,25-02-2013 05:00,2272.5392
3881,None,259.4,0,0,20, Calm,100197.741,mist,25-02-2013 06:00,5465.450912
3882,None,259.4,0,0,20,Haze,100712.968,haze,25-02-2013 06:00,5577.063857
3883,None,259.4,0,0,20,Snow,100480.6,heavy snow,25-02-2013 06:00,5743.311813
3884,None,260.7000662,0,0,20, Calm,101071.009,mist,25-02-2013 07:00,6799.668729
3885,None,266.09,0,0,90,Haze,101291.046,haze,25-02-2013 10:00,4320.394712
3886,None,266.09,0,0,90, Calm,100735.228,mist,25-02-2013 10:00,4151.275834
3887,None,268.76,0,0,90,Haze,100401.868,haze,25-02-2013 11:00,4196.494619
3888,None,268.76,0,0,90, Calm,101096.679,mist,25-02-2013 11:00,4156.372512
3889,None,271.5,0,0,90, Fog,100706.493,clouds over head and dispersed sunny,25-02-2013 12:00,4557.638689
3890,None,273.43,0,0,90, Fog,100592.106,dispersed clounds and rain,25-02-2013 14:00,5245.372981
3891,None,273.78,0,0,75,Percipitation ,100810.68,shower drizzle,25-02-2013 15:00,5417.028602
